id,subfolder,target,pa_nmod
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/10375,1795,['air/N'],sphere/N
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/10529,1795,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106953_1795.txt/786,1795,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107010_1796.txt/1195,1795,['air/N'],motion/N
air/Royal_Society_Corpus_open_v6.0_text_106987_1798.txt/5148,1795,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/163,1795,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/794,1795,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/972,1795,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/1106,1795,['air/N'],combustion/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/2570,1795,['air/N'],extrication/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/3668,1795,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/3753,1795,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/3783,1795,['air/N'],inflammation/N
air/Royal_Society_Corpus_open_v6.0_text_106934_1797.txt/2353,1795,['air/N'],escape/N
air/Royal_Society_Corpus_open_v6.0_text_107050_1800.txt/792,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107050_1800.txt/2185,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107152_1804.txt/2719,1800,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_109710_1800.txt/857,1800,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_109810_1800.txt/489,1800,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_109511_1800.txt/319,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_109646_1800.txt/101,1800,['air/N'],admixture/N
air/Royal_Society_Corpus_open_v6.0_text_109646_1800.txt/104,1800,['air/N'],admixture/N
air/Royal_Society_Corpus_open_v6.0_text_109646_1800.txt/160,1800,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_107106_1801.txt/1505,1800,['air/N'],bubble/N
air/Royal_Society_Corpus_open_v6.0_text_107106_1801.txt/1559,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107106_1801.txt/1765,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107073_1803.txt/3352,1800,['air/N'],region/N
air/Royal_Society_Corpus_open_v6.0_text_107073_1803.txt/4491,1800,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107073_1803.txt/4717,1800,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107073_1803.txt/4773,1800,['air/N'],region/N
air/Royal_Society_Corpus_open_v6.0_text_107073_1803.txt/4843,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_109575_1800.txt/720,1800,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_109651_1800.txt/666,1800,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_109651_1800.txt/911,1800,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_109555_1800.txt/565,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107093_1801.txt/1481,1800,['air/N'],time/N
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/84,1800,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/133,1800,['air/N'],species/N
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/224,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/390,1800,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/477,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/151,1800,['air/N'],discharge/N
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/579,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/828,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1392,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1442,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1705,1800,['air/N'],difference/N
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1870,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/3310,1800,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_109778_1800.txt/174,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/2176,1800,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/4898,1800,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2242,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2347,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2719,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2740,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/4125,1800,['air/N'],decomposition/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8354,1800,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8525,1800,['air/N'],produce/N
air/Royal_Society_Corpus_open_v6.0_text_109751_1800.txt/602,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107151_1804.txt/1949,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107151_1804.txt/2079,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107151_1804.txt/6018,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/204,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/532,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/772,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1370,1800,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1938,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1959,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1974,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/3043,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/3153,1800,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/3933,1800,['air/N'],vibration/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/4507,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/4557,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/4653,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/4669,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/8324,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/8436,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/9198,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/10796,1800,['air/N'],vibration/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/10818,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/11107,1800,['air/N'],vibration/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/11292,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/12892,1800,['air/N'],motion/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/14347,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/14555,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/14896,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_109791_1800.txt/566,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107121_1802.txt/18952,1800,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107121_1802.txt/27991,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107055_1800.txt/420,1800,['air/N'],trial/N
air/Royal_Society_Corpus_open_v6.0_text_107055_1800.txt/2649,1800,['air/N'],ascent/N
air/Royal_Society_Corpus_open_v6.0_text_107055_1800.txt/2888,1800,['air/N'],stratum/N
air/Royal_Society_Corpus_open_v6.0_text_107055_1800.txt/3392,1800,['air/N'],ascent/N
air/Royal_Society_Corpus_open_v6.0_text_107117_1802.txt/1833,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/581,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/31258,1800,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/31619,1800,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/32614,1800,['air/N'],circulation/N
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/33525,1800,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/38155,1800,['air/N'],consequence/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/1016,1800,['air/N'],discharge/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/1304,1800,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2435,1800,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2459,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2530,1800,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2637,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/3204,1800,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/3796,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/3928,1800,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/3965,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/4257,1800,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/4303,1800,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/5538,1800,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/1237,1800,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/6770,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/8536,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/8746,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/10149,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/993,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/1969,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/2345,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/2829,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/2882,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/2913,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/3598,1800,['air/N'],stratum/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/4596,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/4715,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107087_1801.txt/5788,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107062_1800.txt/13171,1800,['air/N'],vibration/N
air/Royal_Society_Corpus_open_v6.0_text_109700_1800.txt/2006,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_109567_1800.txt/597,1800,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_109567_1800.txt/709,1800,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_109567_1800.txt/748,1800,['air/N'],region/N
air/Royal_Society_Corpus_open_v6.0_text_109567_1800.txt/910,1800,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107148_1804.txt/1414,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_109568_1800.txt/1404,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107066_1803.txt/749,1800,['air/N'],stratum/N
air/Royal_Society_Corpus_open_v6.0_text_107066_1803.txt/2103,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107066_1803.txt/3134,1800,['air/N'],ascent/N
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/461,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/844,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/1715,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/1787,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/3298,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/4603,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107094_1801.txt/10477,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/456,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/500,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/588,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/994,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1010,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1231,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1435,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1513,1800,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1588,1800,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1667,1800,['air/N'],acid/N
air/Royal_Society_Corpus_open_v6.0_text_109508_1800.txt/501,1800,['air/N'],admixture/N
air/Royal_Society_Corpus_open_v6.0_text_109540_1800.txt/178,1800,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/87,1800,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/321,1800,['air/N'],species/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/426,1800,['air/N'],ounce/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/647,1800,['air/N'],ounce/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/1254,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/3391,1800,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4354,1800,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4472,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4601,1800,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4844,1800,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5033,1800,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5366,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/6275,1800,['air/N'],residuum/N
air/Royal_Society_Corpus_open_v6.0_text_107099_1801.txt/5150,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_109617_1800.txt/132,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_109617_1800.txt/1080,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107077_1803.txt/1772,1800,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/58,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/213,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/336,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/409,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/528,1800,['air/N'],motion/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/4053,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/4201,1800,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/6141,1800,['air/N'],bubble/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/8748,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/9269,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/9954,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/14093,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/15762,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/16227,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/16392,1800,['air/N'],stream/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/16477,1800,['air/N'],any/D
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/16597,1800,['air/N'],effect/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/16803,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/17811,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/18942,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19000,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19227,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19492,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/20164,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/20325,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/20804,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21275,1800,['air/N'],motion/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21526,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21580,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21678,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/22537,1800,['air/N'],stratum/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/26849,1800,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/27305,1800,['air/N'],vibration/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/31026,1800,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/32234,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/33834,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/33853,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/34993,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35041,1800,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35386,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35462,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35579,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35687,1800,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_109648_1800.txt/928,1800,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107186_1806.txt/2170,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107186_1806.txt/2419,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107275_1809.txt/205,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107275_1809.txt/1017,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107275_1809.txt/2048,1805,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107275_1809.txt/2156,1805,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_107275_1809.txt/2212,1805,['air/N'],oxygen/N
air/Royal_Society_Corpus_open_v6.0_text_107275_1809.txt/2273,1805,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/549,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/639,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/1543,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/1640,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2017,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2031,1805,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2392,1805,['air/N'],supply/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2445,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2593,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/3018,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/3164,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/3936,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/4629,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/4934,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/6186,1805,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/6491,1805,['air/N'],oxygen/N
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/6607,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107283_1808.txt/4963,1805,['air/N'],one/N
air/Royal_Society_Corpus_open_v6.0_text_107283_1808.txt/5536,1805,['air/N'],composition/N
air/Royal_Society_Corpus_open_v6.0_text_107283_1808.txt/6127,1805,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_107283_1808.txt/6380,1805,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/146,1805,['air/N'],property/N
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/584,1805,['air/N'],property/N
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/602,1805,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/619,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/2274,1805,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/4042,1805,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_107159_1805.txt/4688,1805,['air/N'],bubble/N
air/Royal_Society_Corpus_open_v6.0_text_107159_1805.txt/4710,1805,['air/N'],water/N
air/Royal_Society_Corpus_open_v6.0_text_107188_1806.txt/648,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107188_1806.txt/1216,1805,['air/N'],effect/N
air/Royal_Society_Corpus_open_v6.0_text_107270_1809.txt/3431,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107229_1807.txt/2655,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107229_1807.txt/9619,1805,['air/N'],extrication/N
air/Royal_Society_Corpus_open_v6.0_text_107229_1807.txt/10303,1805,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/541,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/2988,1805,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/3036,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/3266,1805,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/3290,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/3810,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/4332,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/4524,1805,['air/N'],constitution/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/4555,1805,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/4946,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/5199,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/5264,1805,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/6181,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/6218,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/7531,1805,['air/N'],quality/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/8803,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/8948,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107178_1805.txt/2292,1805,['air/N'],expulsion/N
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/2194,1805,['air/N'],absorption/N
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/6969,1805,['air/N'],contact/N
