id,subfolder,target,chi_amod
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1001,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1129,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1140,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1199,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1268,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1420,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1520,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1530,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1564,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1586,1775,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1607,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1607,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1620,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1643,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1647,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1673,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1680,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1693,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/1737,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2094,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2250,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2521,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2574,1775,['air/N'],such/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2667,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2693,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2721,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2721,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2741,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2789,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2801,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2801,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2812,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2817,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2859,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2889,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2889,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2912,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2912,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2918,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2940,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/2940,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3110,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3110,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3220,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3262,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3335,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3623,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3663,1775,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3672,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3796,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3828,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3833,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3869,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3880,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3940,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/3949,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4010,1775,['air/N'],elastic/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4097,1775,['air/N'],surround/V
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4144,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4149,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4205,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4213,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4213,1775,['air/N'],such/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4253,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4375,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4407,1775,['air/N'],elastic/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4455,1775,['air/N'],elastic/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/4546,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5781,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5860,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5867,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5878,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5884,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5901,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5907,1775,['air/N'],respirable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5952,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5955,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/5964,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6090,1775,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6090,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6103,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6149,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6152,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6551,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6645,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6702,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6786,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6841,1775,['air/N'],respirable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6935,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/6994,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7018,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7179,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7212,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7336,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7514,1775,['air/N'],elastic/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7648,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7676,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7699,1775,['air/N'],own/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7762,1775,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7874,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7881,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7907,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/7931,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8118,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8129,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8448,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8448,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8501,1775,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8501,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8506,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8556,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8572,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8587,1775,['air/N'],same/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8593,1775,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8593,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8602,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8602,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8649,1775,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8649,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/8870,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9043,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9507,1775,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9507,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9680,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9687,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9708,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/9802,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10150,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10161,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10192,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10318,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10469,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10478,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10478,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10493,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10493,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10509,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10531,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10549,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10586,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10602,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10656,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10711,1775,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10729,1775,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10802,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10802,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10966,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10978,1775,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10978,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/10978,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/11008,1775,['air/N'],explosive/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/11050,1775,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/11332,1775,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106427_1779.txt/11601,1775,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/365,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/4963,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/4974,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/4990,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/5032,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/5050,1780,['air/N'],same/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/5050,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/5100,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106499_1783.txt/5407,1780,['air/N'],little/A
air/Royal_Society_Corpus_open_v6.0_text_106541_1781.txt/1329,1780,['air/N'],fresh/A
air/Royal_Society_Corpus_open_v6.0_text_106541_1781.txt/1422,1780,['air/N'],fresh/A
air/Royal_Society_Corpus_open_v6.0_text_106541_1781.txt/1572,1780,['air/N'],moist/A
air/Royal_Society_Corpus_open_v6.0_text_106541_1781.txt/2435,1780,['air/N'],external/A
air/Royal_Society_Corpus_open_v6.0_text_106541_1781.txt/3033,1780,['air/N'],hot/A
air/Royal_Society_Corpus_open_v6.0_text_106367_1780.txt/1188,1780,['air/N'],respirable/A
air/Royal_Society_Corpus_open_v6.0_text_106367_1780.txt/2366,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106367_1780.txt/2485,1780,['air/N'],respirable/A
air/Royal_Society_Corpus_open_v6.0_text_106366_1780.txt/2845,1780,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/102,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/459,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/724,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/746,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/765,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/844,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/857,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/914,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/947,1780,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/947,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/947,1780,['air/N'],dry/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/953,1780,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/953,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/953,1780,['air/N'],dry/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1031,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1106,1780,['air/N'],circumambient/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1343,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1431,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1476,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1611,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1719,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1737,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1805,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/1811,1780,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2028,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2067,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2085,1780,['air/N'],purest/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2085,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2104,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2113,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2130,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2238,1780,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2249,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2283,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2292,1780,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2615,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2666,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2686,1780,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2691,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2880,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/2943,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/3302,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/3354,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/3576,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/3639,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/3673,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/3813,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4155,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4192,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4296,1780,['air/N'],strong/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4296,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4311,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4321,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4374,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4518,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4682,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4716,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4743,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4766,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4936,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/4999,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5117,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5188,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5262,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5685,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5823,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5873,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5883,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5894,1780,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5924,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5967,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/5987,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6065,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6099,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6119,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6156,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6173,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6182,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6194,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6368,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6377,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6423,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6475,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6568,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6612,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6658,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6920,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/6967,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7075,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7167,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7375,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7400,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7534,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7539,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7581,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7589,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7647,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7661,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7698,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7739,1780,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7754,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7777,1780,['air/N'],fixed/A
